id,path,predict,chosen_model,conf_m1,conf_m2,conf_m3
TQA_7_NAM_S0045_178,audio_data/private_test/TQA_7_NAM_S0045_178.wav,đêm ấy sôn ca lừa đời,model1_wav2vec2_vi,-0.027,-2.9775,
TQA_7_NAM_S0045_192,audio_data/private_test/TQA_7_NAM_S0045_192.wav,nó xò những cánh trắng tươi tắn đọt nắng mặt trời và xung xướng hơn tả khi nghe sơn ca gát,model1_wav2vec2_vi,-0.0232,-2.9993,
TQA_7_NAM_S0045_164,audio_data/private_test/TQA_7_NAM_S0045_164.wav,cúc ơi cốc xinh sẵn làm sao,model1_wav2vec2_vi,-0.0337,-2.969,
TQA_7_NAM_S0045_171,audio_data/private_test/TQA_7_NAM_S0045_171.wav,bỗng có hai cậu bé đi vào bườn cắt cả đám cỏ dạy lẫn bông cúc,model1_wav2vec2_vi,-0.0229,-2.9691,
TQA_7_NAM_S0045_10,audio_data/private_test/TQA_7_NAM_S0045_10.wav,bé ơi hanh trả lời hộ tớ,model1_wav2vec2_vi,-0.1064,-2.95,
DNL_Nu_6_S0007_101,audio_data/private_test/DNL_Nu_6_S0007_101.wav,trau của phim chạy báo thắng hai thưa,model1_wav2vec2_vi,-0.0426,-2.9721,
DNL_Nu_6_S0007_59,audio_data/private_test/DNL_Nu_6_S0007_59.wav,cài,model1_wav2vec2_vi,-0.0862,-2.9757,
TQA_7_NAM_S0045_227,audio_data/private_test/TQA_7_NAM_S0045_227.wav,khảo ơi cậu trả lời cộ tứ,model1_wav2vec2_vi,-0.067,-2.951,
DNL_Nu_6_S0007_37,audio_data/private_test/DNL_Nu_6_S0007_37.wav,ôi mạn cá ơi,model1_wav2vec2_vi,-0.0424,-2.995,
TQA_7_NAM_S0045_105,audio_data/private_test/TQA_7_NAM_S0045_105.wav,thảo ơi cậu đọc đoạn ba đi,model1_wav2vec2_vi,-0.0311,-2.974,
TQA_7_NAM_S0045_152,audio_data/private_test/TQA_7_NAM_S0045_152.wav,nếu nó nằm hỏng xuống thì đứng vậy sẽ rất khó khăn,model1_wav2vec2_vi,-0.0225,-3.0013,
TQA_7_NAM_S0045_2,audio_data/private_test/TQA_7_NAM_S0045_2.wav,tớ đố các cậu trước hình ảnh số một là chim gì vậy,model1_wav2vec2_vi,-0.0306,-2.9779,
DNL_Nu_6_S0007_73,audio_data/private_test/DNL_Nu_6_S0007_73.wav,việt nam ơi bạn có muốn nghe mủ câu chuyện không,model1_wav2vec2_vi,-0.0169,-2.9824,
DNL_Nu_6_S0007_5,audio_data/private_test/DNL_Nu_6_S0007_5.wav,thặt nặng bé con,model1_wav2vec2_vi,-0.0417,-2.9764,
TQA_7_NAM_S0045_19,audio_data/private_test/TQA_7_NAM_S0045_19.wav,bây giờ tớ mời bạn hơn trả lời bức chanh số bốn,model1_wav2vec2_vi,-0.0415,-2.9445,
TQA_7_NAM_S0045_134,audio_data/private_test/TQA_7_NAM_S0045_134.wav,tềm bộ phận câu trả lời cho câu hỏi ở đâu,model1_wav2vec2_vi,-0.0247,-2.9624,
DNL_Nu_6_S0007_86,audio_data/private_test/DNL_Nu_6_S0007_86.wav,ngày mai có cuộc cuộc của lễ thiểu nhi,model1_wav2vec2_vi,-0.053,-2.9547,
TQA_7_NAM_S0045_72,audio_data/private_test/TQA_7_NAM_S0045_72.wav,cảm ơn bạn đã về đây chơi cùng chúng tôi,model1_wav2vec2_vi,-0.0193,-2.9725,
DNL_Nu_6_S0007_315,audio_data/private_test/DNL_Nu_6_S0007_315.wav,mội làn vừn cũng đực vỡ ngác thương,model1_wav2vec2_vi,-0.0756,-2.9915,
TQA_7_NAM_S0045_49,audio_data/private_test/TQA_7_NAM_S0045_49.wav,khi lớn thêm một tuổi,model1_wav2vec2_vi,-0.0386,-2.9715,
DNL_Nu_6_S0007_67,audio_data/private_test/DNL_Nu_6_S0007_67.wav,à thờ thành cảm ơn rừa suối cậu a,model1_wav2vec2_vi,-0.0669,-2.965,
TQA_7_NAM_S0045_94,audio_data/private_test/TQA_7_NAM_S0045_94.wav,bầu trời trong xanh xa bóng xuống đáy hổ,model1_wav2vec2_vi,-0.028,-2.9843,
DNL_Nu_6_S0007_12,audio_data/private_test/DNL_Nu_6_S0007_12.wav,để tới để tới đọc lại bạn nhe nhé,model1_wav2vec2_vi,-0.0242,-2.9663,
TQA_7_NAM_S0045_163,audio_data/private_test/TQA_7_NAM_S0045_163.wav,một chú sân ca xả xuống hoát trừng,model1_wav2vec2_vi,-0.0438,-2.9892,
TQA_7_NAM_S0045_211,audio_data/private_test/TQA_7_NAM_S0045_211.wav,cả chim và hoa cùng tô điểm cho cuộc sống trở nên tươi đẹp hơn,model1_wav2vec2_vi,-0.0105,-2.966,
TQA_7_NAM_S0045_6,audio_data/private_test/TQA_7_NAM_S0045_6.wav,cậu ơi thảo ơi cậu có thể trả lời hặ tới không,model1_wav2vec2_vi,-0.054,-2.9396,
TQA_7_NAM_S0045_177,audio_data/private_test/TQA_7_NAM_S0045_177.wav,tới rồi chẳng ai cho con khim khốn khổ một giọt nước,model1_wav2vec2_vi,-0.0253,-2.969,
DNL_Nu_6_S0007_29,audio_data/private_test/DNL_Nu_6_S0007_29.wav,đển tới độc bạn nhe nào,model1_wav2vec2_vi,-0.0348,-2.9933,
TQA_7_NAM_S0045_226,audio_data/private_test/TQA_7_NAM_S0045_226.wav,chim gì giốu mật mèo ăn đen chuyên bắc chuột vậy đáp cậu,model1_wav2vec2_vi,-0.0718,-2.9972,
TQA_7_NAM_S0045_159,audio_data/private_test/TQA_7_NAM_S0045_159.wav,chúg mình lại đọc bài đọc chim sơn ca vào bông cúc chẳng nhé,model1_wav2vec2_vi,-0.0303,-2.9981,
DNL_Nu_6_S0007_48,audio_data/private_test/DNL_Nu_6_S0007_48.wav,tới đọc lại lần nữa chúng mình cũng nghe nhhết,model1_wav2vec2_vi,-0.0386,-2.9803,
TQA_7_NAM_S0045_175,audio_data/private_test/TQA_7_NAM_S0045_175.wav,cốc tỏa hương thâm ngào ngạt an ủi chi sơn ca,model1_wav2vec2_vi,-0.0528,-2.9479,
TQA_7_NAM_S0045_138,audio_data/private_test/TQA_7_NAM_S0045_138.wav,ảnh á bộ phận in đậm là bộ phận trả lời cho câu hỏi ở đâu,model1_wav2vec2_vi,-0.0213,-3.0032,
TQA_7_NAM_S0045_169,audio_data/private_test/TQA_7_NAM_S0045_169.wav,bông cúc muốn cứu chim nhưng chẳng làm được gì,model1_wav2vec2_vi,-0.0247,-2.9944,
TQA_7_NAM_S0045_89,audio_data/private_test/TQA_7_NAM_S0045_89.wav,sau đây tớ và các cậu sẽ cùng đọc bài chi với đừng tây nguyên,model1_wav2vec2_vi,-0.0294,-2.9744,
DNL_Nu_6_S0007_82,audio_data/private_test/DNL_Nu_6_S0007_82.wav,bào con rất buồn,model1_wav2vec2_vi,-0.042,-2.969,
TQA_7_NAM_S0045_55,audio_data/private_test/TQA_7_NAM_S0045_55.wav,xe chim én về để mở hội xuân,model1_wav2vec2_vi,-0.021,-2.9816,
TQA_7_NAM_S0045_225,audio_data/private_test/TQA_7_NAM_S0045_225.wav,đó là chim bồ câu,model1_wav2vec2_vi,-0.0315,-2.9817,
TQA_7_NAM_S0045_132,audio_data/private_test/TQA_7_NAM_S0045_132.wav,theo tớ bộ phận im đặm trong những câu trên trả lời cho câu hỏi ở đâu,model1_wav2vec2_vi,-0.0252,-2.9695,
DNL_Nu_6_S0007_102,audio_data/private_test/DNL_Nu_6_S0007_102.wav,thái độ của bà thế nào,model1_wav2vec2_vi,-0.0338,-2.9863,
DNL_Nu_6_S0007_100,audio_data/private_test/DNL_Nu_6_S0007_100.wav,đợc thầy giờ ra chơi báu con ra ngoài sân chơi với các bạn,model1_wav2vec2_vi,-0.041,-2.9822,
TQA_7_NAM_S0045_253,audio_data/private_test/TQA_7_NAM_S0045_253.wav,đậu vào chỗ cũ,model1_wav2vec2_vi,-0.0147,-2.9773,
DNL_Nu_6_S0007_2,audio_data/private_test/DNL_Nu_6_S0007_2.wav,thế mình thấy giờ chúng mình đọc bài gì nhẻ,model1_wav2vec2_vi,-0.0415,-2.9913,
TQA_7_NAM_S0045_9,audio_data/private_test/TQA_7_NAM_S0045_9.wav,đó là quả các cậu ơi hình ảnh số bảy là chim gì vậy,model1_wav2vec2_vi,-0.014,-2.9928,
TQA_7_NAM_S0045_241,audio_data/private_test/TQA_7_NAM_S0045_241.wav,bờ che quanh thổ suốt ngày đón khắc,model1_wav2vec2_vi,-0.0366,-2.9982,
TQA_7_NAM_S0045_184,audio_data/private_test/TQA_7_NAM_S0045_184.wav,các cậu đã đẻ mặt nó chết vì đòi khác,model1_wav2vec2_vi,-0.0229,-2.9783,
DNL_Nu_6_S0007_85,audio_data/private_test/DNL_Nu_6_S0007_85.wav,hầy vế mặt của ban hay vế mặt của báo thầy ngủ nhờ nhờ bào con là,model1_wav2vec2_vi,-0.0459,-2.9642,
TQA_7_NAM_S0045_139,audio_data/private_test/TQA_7_NAM_S0045_139.wav,ha đại bàng trao lượn trên nền trời xanh thắm,model1_wav2vec2_vi,-0.0351,-2.9778,
TQA_7_NAM_S0045_213,audio_data/private_test/TQA_7_NAM_S0045_213.wav,khuê ơi cậu muốn nói gì,model1_wav2vec2_vi,-0.021,-2.9902,
DNL_Nu_6_S0007_20,audio_data/private_test/DNL_Nu_6_S0007_20.wav,vậy theo bạn lan thì đẹp mặt trờ tưởn hạt nắng ăn ủi hơy thản hàn nắng cúng đất chơi,model1_wav2vec2_vi,-0.0538,-2.9776,
TQA_7_NAM_S0045_252,audio_data/private_test/TQA_7_NAM_S0045_252.wav,chú vủ bay lên,model1_wav2vec2_vi,-0.0463,-2.9908,
TQA_7_NAM_S0045_4,audio_data/private_test/TQA_7_NAM_S0045_4.wav,a đó là chin cánh cột đó khuê,model1_wav2vec2_vi,-0.0985,-2.9679,
TQA_7_NAM_S0045_246,audio_data/private_test/TQA_7_NAM_S0045_246.wav,đến chơi im lạn,model1_wav2vec2_vi,-0.0288,-2.9849,
TQA_7_NAM_S0045_25,audio_data/private_test/TQA_7_NAM_S0045_25.wav,vậy thên ơi nhưng cậu có biết hình ảnh số bảy là con chi thì không,model1_wav2vec2_vi,-0.0636,-2.9771,
TQA_7_NAM_S0045_128,audio_data/private_test/TQA_7_NAM_S0045_128.wav,à khổ i rô pao ở tây nguyên,model1_wav2vec2_vi,-0.0548,-2.944,
TQA_7_NAM_S0045_80,audio_data/private_test/TQA_7_NAM_S0045_80.wav,cậu màu xanh ở trên đê,model1_wav2vec2_vi,-0.0399,-3.0005,
DNL_Nu_6_S0007_7,audio_data/private_test/DNL_Nu_6_S0007_7.wav,hạt nắng gặp bung khồng bị tẫy cảnh đang rụt mùi khóc,model1_wav2vec2_vi,-0.0298,-2.9689,
TQA_7_NAM_S0045_30,audio_data/private_test/TQA_7_NAM_S0045_30.wav,à hình ảnh số chín là con chim vàng anh bây giờ đến hân đấy,model1_wav2vec2_vi,-0.0405,-2.9682,
TQA_7_NAM_S0045_208,audio_data/private_test/TQA_7_NAM_S0045_208.wav,cậu muốn cậu muốn nói gì với các bạn ấy,model1_wav2vec2_vi,-0.024,-2.9885,
TQA_7_NAM_S0045_60,audio_data/private_test/TQA_7_NAM_S0045_60.wav,cậu trả lời đi,model1_wav2vec2_vi,-0.0144,-2.9844,
TQA_7_NAM_S0045_22,audio_data/private_test/TQA_7_NAM_S0045_22.wav,mớt khành thứ năm là con bói cá,model1_wav2vec2_vi,-0.051,-2.9854,
TQA_7_NAM_S0045_29,audio_data/private_test/TQA_7_NAM_S0045_29.wav,ọc khuê ơi cậu trả lời giúp tớ hình ảnh số chín đi,model1_wav2vec2_vi,-0.0548,-2.9816,
TQA_7_NAM_S0045_236,audio_data/private_test/TQA_7_NAM_S0045_236.wav,cung cấp nguồn thực phẩm cho con người,model1_wav2vec2_vi,-0.0239,-2.957,
TQA_7_NAM_S0045_97,audio_data/private_test/TQA_7_NAM_S0045_97.wav,nơi đây cất lên những tiển chim riều ric,model1_wav2vec2_vi,-0.0519,-2.9815,
DNL_Nu_6_S0007_33,audio_data/private_test/DNL_Nu_6_S0007_33.wav,xim có biết bơi,model1_wav2vec2_vi,-0.0597,-2.9809,
TQA_7_NAM_S0045_224,audio_data/private_test/TQA_7_NAM_S0045_224.wav,khoe ơn cậu trả lời đi,model1_wav2vec2_vi,-0.0441,-2.9767,
TQA_7_NAM_S0045_111,audio_data/private_test/TQA_7_NAM_S0045_111.wav,những đầu ngữ cảm vẻ đẹp của mặt hồ iropal là cha mình rung động,model1_wav2vec2_vi,-0.0427,-2.9585,
TQA_7_NAM_S0045_78,audio_data/private_test/TQA_7_NAM_S0045_78.wav,thảo ơi cậu trả lời giúp tôi nhé,model1_wav2vec2_vi,-0.0298,-2.9766,
TQA_7_NAM_S0045_243,audio_data/private_test/TQA_7_NAM_S0045_243.wav,hạn cánh leo mừng,model1_wav2vec2_vi,-0.0631,-2.9635,
TQA_7_NAM_S0045_288,audio_data/private_test/TQA_7_NAM_S0045_288.wav,vì thế từ xưa người ta đã huấn luyện bù câu để đưa thư,model1_wav2vec2_vi,-0.0237,-2.9778,
TQA_7_NAM_S0045_274,audio_data/private_test/TQA_7_NAM_S0045_274.wav,câu thơ nào cho thấy bầy khim cu rất thích bờ the,model1_wav2vec2_vi,-0.0372,-3.0065,
TQA_7_NAM_S0045_285,audio_data/private_test/TQA_7_NAM_S0045_285.wav,chúng có thể bay xa tới một nghìn tám trăm kilô mét,model1_wav2vec2_vi,-0.0289,-2.991,
DNL_Nu_6_S0007_38,audio_data/private_test/DNL_Nu_6_S0007_38.wav,chín không biết đôi,model1_wav2vec2_vi,-0.1829,-2.9996,
DNL_Nu_6_S0007_66,audio_data/private_test/DNL_Nu_6_S0007_66.wav,sau khi đọc xong bài thơ theo dạn thì cá ở đâu nhỉ đến,model1_wav2vec2_vi,-0.0504,-2.9828,
DNL_Nu_6_S0007_14,audio_data/private_test/DNL_Nu_6_S0007_14.wav,viên mặt trời thả hạt láng xuống đất chơi,model1_wav2vec2_vi,-0.0375,-2.9813,
TQA_7_NAM_S0045_284,audio_data/private_test/TQA_7_NAM_S0045_284.wav,vộ con rất thông minh,model1_wav2vec2_vi,-0.0268,-2.9693,
DNL_Nu_6_S0007_69,audio_data/private_test/DNL_Nu_6_S0007_69.wav,vậy theo việt nam thì chim ở đâu,model1_wav2vec2_vi,-0.0121,-2.9758,
DNL_Nu_6_S0007_21,audio_data/private_test/DNL_Nu_6_S0007_21.wav,theo tớ thì mẹ mặt trời thả hạt mắng xuống đất chơi,model1_wav2vec2_vi,-0.0319,-2.9797,
TQA_7_NAM_S0045_68,audio_data/private_test/TQA_7_NAM_S0045_68.wav,tớ mời khoe khản nơi,model1_wav2vec2_vi,-0.0574,-2.931,
TQA_7_NAM_S0045_36,audio_data/private_test/TQA_7_NAM_S0045_36.wav,chim èn bất đi đâu,model1_wav2vec2_vi,-0.0328,-2.9865,
TQA_7_NAM_S0045_46,audio_data/private_test/TQA_7_NAM_S0045_46.wav,đến bay trào cánh vẫy,model1_wav2vec2_vi,-0.0498,-2.9658,
TQA_7_NAM_S0045_118,audio_data/private_test/TQA_7_NAM_S0045_118.wav,tớ thích loài phim thiên nga,model1_wav2vec2_vi,-0.0571,-2.9863,
DNL_Nu_6_S0007_15,audio_data/private_test/DNL_Nu_6_S0007_15.wav,hạt nắng gặp bông hòng bị gãy cảnh đang ùn sột hắp,model1_wav2vec2_vi,-0.0619,-2.9454,
TQA_7_NAM_S0045_44,audio_data/private_test/TQA_7_NAM_S0045_44.wav,trời đắp nụi mưa rơi,model1_wav2vec2_vi,-0.0447,-2.9571,
DNL_Nu_6_S0007_88,audio_data/private_test/DNL_Nu_6_S0007_88.wav,tào con làm việc bào con đồng ý ni lệch thầy,model1_wav2vec2_vi,-0.0375,-2.9641,
TQA_7_NAM_S0045_76,audio_data/private_test/TQA_7_NAM_S0045_76.wav,bê rau sung xê nương bái,model1_wav2vec2_vi,-0.0549,-2.9822,
TQA_7_NAM_S0045_5,audio_data/private_test/TQA_7_NAM_S0045_5.wav,tớ đó các nít hình ảnh xấu bốn là chim gì vậy,model1_wav2vec2_vi,-0.0603,-2.9818,
TQA_7_NAM_S0045_70,audio_data/private_test/TQA_7_NAM_S0045_70.wav,ói mùa xuân ơi nhờ có bạn mà cây cối đấm trồi nảy lộc,model1_wav2vec2_vi,-0.0318,-2.9917,
TQA_7_NAM_S0045_259,audio_data/private_test/TQA_7_NAM_S0045_259.wav,khách đến bờ chea là những loài chim nào,model1_wav2vec2_vi,-0.0572,-2.9626,
TQA_7_NAM_S0045_264,audio_data/private_test/TQA_7_NAM_S0045_264.wav,câu thơ cho thấy bờ che rất vui khi có khách đến là,model1_wav2vec2_vi,-0.0202,-2.9894,
TQA_7_NAM_S0045_277,audio_data/private_test/TQA_7_NAM_S0045_277.wav,em xin đọc bài bố câu tung cánh,model1_wav2vec2_vi,-0.015,-2.983,
TQA_7_NAM_S0045_261,audio_data/private_test/TQA_7_NAM_S0045_261.wav,khách đến bờ che là những loài chim sau cò bồn nông bòi cá chim cu,model1_wav2vec2_vi,-0.035,-2.9719,
TQA_7_NAM_S0045_95,audio_data/private_test/TQA_7_NAM_S0045_95.wav,mặc hồ càng xanh thêm và như rộng ra mếnh mông,model1_wav2vec2_vi,-0.033,-2.9788,
TQA_7_NAM_S0045_48,audio_data/private_test/TQA_7_NAM_S0045_48.wav,chim ơi chim nói gì,model1_wav2vec2_vi,-0.019,-2.9785,
DNL_Nu_6_S0007_103,audio_data/private_test/DNL_Nu_6_S0007_103.wav,trong cuộc thi chạy báo thắng và thẳng có thái độ rất vui,model1_wav2vec2_vi,-0.0206,-2.9716,
TQA_7_NAM_S0045_148,audio_data/private_test/TQA_7_NAM_S0045_148.wav,mỏ vẹt khầm khầm như cái sừng châng vừa dày vừa cứng giúp chúng dễ dàng mổ vỡ các hạt cứng,model1_wav2vec2_vi,-0.0318,-2.9792,
DNL_Nu_6_S0007_27,audio_data/private_test/DNL_Nu_6_S0007_27.wav,sau đây tớ vạ với bạn cùng tìm hiểu về cá và chim qua bài thơ cá và chim nhé,model1_wav2vec2_vi,-0.0176,-2.9813,
TQA_7_NAM_S0045_38,audio_data/private_test/TQA_7_NAM_S0045_38.wav,luyện bày nghư dẫn lối,model1_wav2vec2_vi,-0.0491,-3.0017,
TQA_7_NAM_S0045_7,audio_data/private_test/TQA_7_NAM_S0045_7.wav,hình ảnh rồi bốn là chim gõc kiến,model1_wav2vec2_vi,-0.0563,-2.9803,
DNL_Nu_6_S0007_305,audio_data/private_test/DNL_Nu_6_S0007_305.wav,mội làn vườn cũ lực vễ hác thương,model1_wav2vec2_vi,-0.0723,-2.982,
TQA_7_NAM_S0045_102,audio_data/private_test/TQA_7_NAM_S0045_102.wav,đàn cùng hòa âm,model1_wav2vec2_vi,-0.0202,-2.9247,
TQA_7_NAM_S0045_133,audio_data/private_test/TQA_7_NAM_S0045_133.wav,cậu trả lời cho tới câu này nhé,model1_wav2vec2_vi,-0.0604,-2.9847,
DNL_Nu_6_S0007_105,audio_data/private_test/DNL_Nu_6_S0007_105.wav,thái độc của báo chí nào,model1_wav2vec2_vi,-0.0527,-2.9353,
TQA_7_NAM_S0045_151,audio_data/private_test/TQA_7_NAM_S0045_151.wav,có có cơ thể tương đối lớn,model1_wav2vec2_vi,-0.0227,-2.9615,
TQA_7_NAM_S0045_90,audio_data/private_test/TQA_7_NAM_S0045_90.wav,mỗi người đỏng một loại nhé,model1_wav2vec2_vi,-0.0305,-2.9437,
TQA_7_NAM_S0045_74,audio_data/private_test/TQA_7_NAM_S0045_74.wav,bộ phận nào trong mỗi câu sau trả lời cho câu hỏi ở đâu,model1_wav2vec2_vi,-0.0225,-2.997,
TQA_7_NAM_S0045_254,audio_data/private_test/TQA_7_NAM_S0045_254.wav,kế chơi đông đủ,model1_wav2vec2_vi,-0.0477,-2.9901,
TQA_7_NAM_S0045_107,audio_data/private_test/TQA_7_NAM_S0045_107.wav,riếu ryết bay đến tậu ở những bụi cây quanh phố,model1_wav2vec2_vi,-0.0336,-2.9702,
TQA_7_NAM_S0045_222,audio_data/private_test/TQA_7_NAM_S0045_222.wav,chim chên bắt sâu đó lài chim sâu,model1_wav2vec2_vi,-0.0556,-2.9954,
TQA_7_NAM_S0045_108,audio_data/private_test/TQA_7_NAM_S0045_108.wav,tiếng hoát lộn vang cả mặt nước,model1_wav2vec2_vi,-0.0319,-2.9735,
TQA_7_NAM_S0045_291,audio_data/private_test/TQA_7_NAM_S0045_291.wav,sau này mặc dù đã có những phương tiện thông minh liên lạc,model1_wav2vec2_vi,-0.0422,-2.9957,
DNL_Nu_6_S0007_52,audio_data/private_test/DNL_Nu_6_S0007_52.wav,xuống đây mà chơi,model1_wav2vec2_vi,-0.0365,-2.9825,
DNL_Nu_6_S0007_17,audio_data/private_test/DNL_Nu_6_S0007_17.wav,ne hạt nằm thì thàn nó hơi ắm xuống đân,model1_wav2vec2_vi,-0.0566,-2.9852,
TQA_7_NAM_S0045_197,audio_data/private_test/TQA_7_NAM_S0045_197.wav,khuê ơi câu trả lời giúp tới câu này nhé,model1_wav2vec2_vi,-0.0552,-2.995,
DNL_Nu_6_S0007_31,audio_data/private_test/DNL_Nu_6_S0007_31.wav,ì cá bơi rừa chùa thấy chin hót trên cây bèn ngủ,model1_wav2vec2_vi,-0.0863,-2.988,
DNL_Nu_6_S0007_22,audio_data/private_test/DNL_Nu_6_S0007_22.wav,à bạn trả lời đúng rồi đấy,model1_wav2vec2_vi,-0.0242,-2.9525,
DNL_Nu_6_S0007_84,audio_data/private_test/DNL_Nu_6_S0007_84.wav,và cầu con chảt là thái độ của báo rất tức vắn thái bộ của báo hyết tức,model1_wav2vec2_vi,-0.0647,-2.9475,
TQA_7_NAM_S0045_295,audio_data/private_test/TQA_7_NAM_S0045_295.wav,chim bồ câu ắp trứng nuôi con mới nở thế nào,model1_wav2vec2_vi,-0.0151,-2.9728,
TQA_7_NAM_S0045_158,audio_data/private_test/TQA_7_NAM_S0045_158.wav,nên chúng không thể đi lại bình thường trên mặt đất,model1_wav2vec2_vi,-0.0112,-2.9936,
TQA_7_NAM_S0045_200,audio_data/private_test/TQA_7_NAM_S0045_200.wav,không nhớ cho chim uống nước để nó khác khô họn,model1_wav2vec2_vi,-0.0453,-2.992,
TQA_7_NAM_S0045_84,audio_data/private_test/TQA_7_NAM_S0045_84.wav,chim én mở hội lượn bay hoa dẫn lối rủtrao cái vẫy mầm non,model1_wav2vec2_vi,-0.0193,-2.9634,
TQA_7_NAM_S0045_117,audio_data/private_test/TQA_7_NAM_S0045_117.wav,hơ nơ cậu kể lại bí,model1_wav2vec2_vi,-0.0818,-2.9374,
TQA_7_NAM_S0045_292,audio_data/private_test/TQA_7_NAM_S0045_292.wav,hiện tại ở một số nước người ta vẫn sử dụng bưu điện bộ câu,model1_wav2vec2_vi,-0.0261,-2.9822,
TQA_7_NAM_S0045_66,audio_data/private_test/TQA_7_NAM_S0045_66.wav,hòa khỏe sắc nơi nơi,model1_wav2vec2_vi,-0.0356,-2.9701,
DNL_Nu_6_S0007_40,audio_data/private_test/DNL_Nu_6_S0007_40.wav,chim bay trên trời,model1_wav2vec2_vi,-0.0828,-3.008,
TQA_7_NAM_S0045_58,audio_data/private_test/TQA_7_NAM_S0045_58.wav,các t hãy tìm giúp tớ,model1_wav2vec2_vi,-0.0456,-2.9711,
TQA_7_NAM_S0045_293,audio_data/private_test/TQA_7_NAM_S0045_293.wav,bu điện này có hẳn một loại tem riêng,model1_wav2vec2_vi,-0.0305,-3.0031,
DNL_Nu_6_S0007_54,audio_data/private_test/DNL_Nu_6_S0007_54.wav,chim trả lời,model1_wav2vec2_vi,-0.0217,-2.9674,
TQA_7_NAM_S0045_286,audio_data/private_test/TQA_7_NAM_S0045_286.wav,nhưng hồ bay xa đến đâu,model1_wav2vec2_vi,-0.0282,-2.9895,
DNL_Nu_6_S0007_92,audio_data/private_test/DNL_Nu_6_S0007_92.wav,bảo ăn  như nếu như người khác thận thì coi như em là thua,model1_wav2vec2_vi,-0.068,-2.9639,
DNL_Nu_6_S0007_28,audio_data/private_test/DNL_Nu_6_S0007_28.wav,hay đỏ vệt nam à,model1_wav2vec2_vi,-0.0417,-2.953,
TQA_7_NAM_S0045_31,audio_data/private_test/TQA_7_NAM_S0045_31.wav,cậu trả lời mình hgành số mươi đi,model1_wav2vec2_vi,-0.0584,-2.9368,
TQA_7_NAM_S0045_206,audio_data/private_test/TQA_7_NAM_S0045_206.wav,hành động của các cậu bé gây ra chuyện đau lòng vào sáng hôm sau,model1_wav2vec2_vi,-0.0095,-2.9821,
TQA_7_NAM_S0045_127,audio_data/private_test/TQA_7_NAM_S0045_127.wav,bộ phận im động trong câu sau trả lời cho câu hỏi nào,model1_wav2vec2_vi,-0.0356,-2.984,
TQA_7_NAM_S0045_256,audio_data/private_test/TQA_7_NAM_S0045_256.wav,ca hát ngật cù,model1_wav2vec2_vi,-0.0588,-2.9769,
DNL_Nu_6_S0007_78,audio_data/private_test/DNL_Nu_6_S0007_78.wav,trong cuộc thi chạy báo cạo thắng và báo rất vui xuống vì mình thẳn,model1_wav2vec2_vi,-0.0346,-2.9545,
TQA_7_NAM_S0045_205,audio_data/private_test/TQA_7_NAM_S0045_205.wav,cậu trả lời ngội tới nhé thảo,model1_wav2vec2_vi,-0.0993,-2.9669,
TQA_7_NAM_S0045_255,audio_data/private_test/TQA_7_NAM_S0045_255.wav,cả toán chim cu,model1_wav2vec2_vi,-0.0735,-2.9813,
TQA_7_NAM_S0045_26,audio_data/private_test/TQA_7_NAM_S0045_26.wav,à tớ biết hình ảnh số bảy là con kiu sâu,model1_wav2vec2_vi,-0.0489,-2.9717,
TQA_7_NAM_S0045_115,audio_data/private_test/TQA_7_NAM_S0045_115.wav,những loài chim quanh hồ iropal là đại bàng thiên nga chim copuc,model1_wav2vec2_vi,-0.0501,-2.9778,
DNL_Nu_6_S0007_93,audio_data/private_test/DNL_Nu_6_S0007_93.wav,em từng thặn cho bé mặt buồi hay hay tức gận vế,model1_wav2vec2_vi,-0.0712,-2.9791,
TQA_7_NAM_S0045_251,audio_data/private_test/TQA_7_NAM_S0045_251.wav,đỡ suống cành mền,model1_wav2vec2_vi,-0.041,-2.9874,
TQA_7_NAM_S0045_136,audio_data/private_test/TQA_7_NAM_S0045_136.wav,ýbê trên mặt hồ bầy thiên nga trắng bút đang bơi lội,model1_wav2vec2_vi,-0.0492,-2.994,
TQA_7_NAM_S0045_71,audio_data/private_test/TQA_7_NAM_S0045_71.wav,muốn thú mừng vui,model1_wav2vec2_vi,-0.0199,-3.008,
TQA_7_NAM_S0045_114,audio_data/private_test/TQA_7_NAM_S0045_114.wav,quanh hồ i ra pao có những loài chim tháo,model1_wav2vec2_vi,-0.068,-2.9554,
TQA_7_NAM_S0045_12,audio_data/private_test/TQA_7_NAM_S0045_12.wav,giờ chú mình đã biết hết tây của các loài chin trong bức tránh trên rồi,model1_wav2vec2_vi,-0.0393,-2.9827,
TQA_7_NAM_S0045_202,audio_data/private_test/TQA_7_NAM_S0045_202.wav,ao cắt cả đám cỏ lấn bông cụ hoa cúc bỏ vào lùng sơn can,model1_wav2vec2_vi,-0.0578,-2.9858,
TQA_7_NAM_S0045_235,audio_data/private_test/TQA_7_NAM_S0045_235.wav,rúp phát tán hạt đống cây rừng,model1_wav2vec2_vi,-0.0289,-2.9725,
TQA_7_NAM_S0045_28,audio_data/private_test/TQA_7_NAM_S0045_28.wav,hình ảnh sổ tám là con chim cú mẹo,model1_wav2vec2_vi,-0.0372,-2.9956,
