id,path,predict,chosen_model,conf_m1,conf_m2,conf_m3
TQA_7_NAM_S0045_201,audio_data/private_test/TQA_7_NAM_S0045_201.wav,bɛ ɗoɜj vəːɜj hwaː haːj kə6w kə2m zaːw,model1_wav2vec2_vi,-0.0275,-2.9684,
TQA_7_NAM_S0045_92,audio_data/private_test/TQA_7_NAM_S0045_92.wav,tʃiɜn zy2ŋ t̪əɪ ŋwiɛn,model1_wav2vec2_vi,-0.0667,-2.9712,
TQA_7_NAM_S0045_119,audio_data/private_test/TQA_7_NAM_S0045_119.wav,tiɛn ŋaː kɔɜ bo6 loŋ tʃaɜŋ muəɜt̪ tʃiɛɜc ko4 zaː2j tyə2ŋ swiɛn bəːj lo6j kweɲ ho2,model1_wav2vec2_vi,-0.0239,-2.9852,
TQA_7_NAM_S0045_65,audio_data/private_test/TQA_7_NAM_S0045_65.wav,kəɪ kaːm vaː2ŋ ten tʃaːɜj,model1_wav2vec2_vi,-0.0449,-2.9723,
DNL_Nu_6_S0007_18,audio_data/private_test/DNL_Nu_6_S0007_18.wav,teɜ laː2 ba2ŋ kəɪ t̪o6j ɗaɜt̪ ɲo len,model1_wav2vec2_vi,-0.0278,-2.9578,
DNL_Nu_6_S0007_98,audio_data/private_test/DNL_Nu_6_S0007_98.wav,baː6n vyə2 ŋɛ sɔŋ kə1w kə1w tʃwiɛ6n t̪oɜ ki2 t̪uɜn xoŋ,model1_wav2vec2_vi,-0.0261,-2.9682,
DNL_Nu_6_S0007_4,audio_data/private_test/DNL_Nu_6_S0007_4.wav,ɗe4 t̪əːɜ ɗɔ6k tʃyəɜc baː6n ɲaː,model1_wav2vec2_vi,-0.0201,-2.9724,
DNL_Nu_6_S0007_83,audio_data/private_test/DNL_Nu_6_S0007_83.wav,tʃɔŋ kuə6c ti və6n t̪aj ɣəɜw kɔn,model1_wav2vec2_vi,-0.0612,-2.954,
DNL_Nu_6_S0007_68,audio_data/private_test/DNL_Nu_6_S0007_68.wav,ɗuɜŋ zo2j ɗəɪɜ maː2aː2,model1_wav2vec2_vi,-0.0341,-2.9948,
TQA_7_NAM_S0045_267,audio_data/private_test/TQA_7_NAM_S0045_267.wav,baː2j təː t̪aː4 zaːɜŋ vɛ4 kuə4 mo5j lwaː2j tʃim ɗeɜn bəː2 tʃɛ xaːɜc ɲaw ɲy teɜ naː2w,model1_wav2vec2_vi,-0.0258,-2.9987,
TQA_7_NAM_S0045_52,audio_data/private_test/TQA_7_NAM_S0045_52.wav,tʃɔt̪ iɜ ɗuɜŋ,model1_wav2vec2_vi,-0.0592,-2.9698,
TQA_7_NAM_S0045_83,audio_data/private_test/TQA_7_NAM_S0045_83.wav,seɜp kaːɜc t̪y2 ŋəː5aː saw vaː2w fu6t̪ ɲɔɜm tiɜc həː6p,model1_wav2vec2_vi,-0.0779,-2.9686,
DNL_Nu_6_S0007_104,audio_data/private_test/DNL_Nu_6_S0007_104.wav,tʃɔŋ kuə6c ti lɛw kəɪ aːj taɜŋ,model1_wav2vec2_vi,-0.0395,-2.9911,
TQA_7_NAM_S0045_278,audio_data/private_test/TQA_7_NAM_S0045_278.wav,bo2 kə1w t̪uŋ kaːɜj t̪o4 t̪iɛn bo2 kə1w ɲaː2 laː2 lwaː2j bo2 koŋ muɜj tʃwiɛn laː2m t̪o4 tʃen veɜc ɗaːɜ,model1_wav2vec2_vi,-0.0327,-2.9728,
DNL_Nu_6_S0007_3,audio_data/private_test/DNL_Nu_6_S0007_3.wav,tʃuɜŋ mi2ɲ ku2ŋ ɣɔ6k baː2j haː6t̪ na2ŋ ɗeɜ kɔn ɲɛɜ,model1_wav2vec2_vi,-0.0614,-2.9554,
DNL_Nu_6_S0007_76,audio_data/private_test/DNL_Nu_6_S0007_76.wav,toj maː2,model1_wav2vec2_vi,-0.0754,-2.9878,
TQA_7_NAM_S0045_39,audio_data/private_test/TQA_7_NAM_S0045_39.wav,zu4 muə2 swən ku2ŋ ve2,model1_wav2vec2_vi,-0.0409,-2.9999,
TQA_7_NAM_S0045_172,audio_data/private_test/TQA_7_NAM_S0045_172.wav,ɗɛm ve2 bɔ4 bɔ2 lo2ŋ səːn kaː kɔn sehaɜt,model1_wav2vec2_vi,-0.0391,-2.9531,
TQA_7_NAM_S0045_17,audio_data/private_test/TQA_7_NAM_S0045_17.wav,hi2ɲ e4ɲ soɜ xaːj laː2 kɔn tʃim ɣaɜj khwe əːj kə6w tʃaː4 ləː2j ɗəɜ,model1_wav2vec2_vi,-0.0501,-3.003,
TQA_7_NAM_S0045_283,audio_data/private_test/TQA_7_NAM_S0045_283.wav,xi tʃim nɔn məːɜj zaː ɗəː2j boɜ mɛ6 xoŋ bəːɜm mo2j maː2 bəːɜm syə5 tʃyəɜ tʃaŋ ziɛ2w tʃɔ kɔn,model1_wav2vec2_vi,-0.0286,-2.9853,
DNL_Nu_6_S0007_70,audio_data/private_test/DNL_Nu_6_S0007_70.wav,tɛw t̪əːɜ hi2ɲ tʃim baj tʃen tʃəː2j,model1_wav2vec2_vi,-0.0382,-2.9618,
TQA_7_NAM_S0045_165,audio_data/private_test/TQA_7_NAM_S0045_165.wav,kuɜc suŋ syəɜŋ xon t̪aː4 tʃi2m vɛɜw hɔn maː5j zo2j məːɜj baj ve2 bo6w tʃəː2j seɲ ta4ŋ,model1_wav2vec2_vi,-0.0447,-2.9723,
TQA_7_NAM_S0045_185,audio_data/private_test/TQA_7_NAM_S0045_185.wav,kɔ2n boŋ hwaː zaːɜ laː2 kaːɜc kə6w ɗy2ŋ maɜt̪ nɔɜ te,model1_wav2vec2_vi,-0.0513,-2.9919,
DNL_Nu_6_S0007_8,audio_data/private_test/DNL_Nu_6_S0007_8.wav,ɣɔɜ taːn kuə4 ɣəː6t̪ ŋyə2j t̪a6c boŋ hoɜŋ tʃyəɜc xoŋ zaː4m əɜn,model1_wav2vec2_vi,-0.0764,-2.9611,
TQA_7_NAM_S0045_168,audio_data/private_test/TQA_7_NAM_S0045_168.wav,ti2 zaː sən kaː ɗaː5 bi6 ɲoɜt̪ tʃɔŋ lo2ŋ,model1_wav2vec2_vi,-0.0191,-2.996,
TQA_7_NAM_S0045_3,audio_data/private_test/TQA_7_NAM_S0045_3.wav,t̪əːɜ məː2j hən tʃaː4 ləː2j,model1_wav2vec2_vi,-0.0293,-2.9447,
DNL_Nu_6_S0007_24,audio_data/private_test/DNL_Nu_6_S0007_24.wav,(en)dʒiːəʊ(vi) baː6n bɔŋ ho2ŋ ɗyə6c taː4 haː6n naɜm an t̪iɜɲ haj zuɜp haː6 laːɜ kəɪ la4jh naɜm,model1_wav2vec2_vi,-0.0491,-2.9572,
TQA_7_NAM_S0045_248,audio_data/private_test/TQA_7_NAM_S0045_248.wav,ɗyɜŋ ɲi2n maj mɔɜŋ,model1_wav2vec2_vi,-0.0643,-2.9898,
TQA_7_NAM_S0045_228,audio_data/private_test/TQA_7_NAM_S0045_228.wav,tʃiɜɲ laː2 tʃim kuɜ mɛ2w,model1_wav2vec2_vi,-0.0181,-2.9772,
TQA_7_NAM_S0045_203,audio_data/private_test/TQA_7_NAM_S0045_203.wav,aː maː2 xoŋ kə2n biɛɜt̪ boŋ hwaː ɗaːŋ tʃəː4 nen zəɜt̪ ɗɛ6p,model1_wav2vec2_vi,-0.0371,-2.9725,
TQA_7_NAM_S0045_218,audio_data/private_test/TQA_7_NAM_S0045_218.wav,hən kə6w tʃaː4 ləː2j zuɜp t̪əːɜ,model1_wav2vec2_vi,-0.0364,-2.9794,
TQA_7_NAM_S0045_86,audio_data/private_test/TQA_7_NAM_S0045_86.wav,t̪əː2 sɛ5 saɜp seɜp ɲy saw,model1_wav2vec2_vi,-0.0603,-2.991,
TQA_7_NAM_S0045_34,audio_data/private_test/TQA_7_NAM_S0045_34.wav,ɗyə6c toj t̪əːɜ ɗɔ6k ɲɛɜ,model1_wav2vec2_vi,-0.0284,-2.9592,
DNL_Nu_6_S0007_6,audio_data/private_test/DNL_Nu_6_S0007_6.wav,mɛ6 ma6t̪ tʃəː2j taː4 haː6t̪ naɜŋ suəɜŋ t̪əɜt̪ tʃəːj,model1_wav2vec2_vi,-0.0353,-2.9439,
TQA_7_NAM_S0045_87,audio_data/private_test/TQA_7_NAM_S0045_87.wav,t̪y2 ŋy5 tʃi4 sy6 və6t̪ laː2 tʃim ɛɜn hwaː keɜɲ mə2m nɔn,model1_wav2vec2_vi,-0.0223,-2.9681,
TQA_7_NAM_S0045_269,audio_data/private_test/TQA_7_NAM_S0045_269.wav,ɣɛɜt̪ ɗuɜŋ laː2 aː noɜj vəːɜj haːj ɗaː2n kɔɜ haː6 keɜɲ zɛw my2ŋ,model1_wav2vec2_vi,-0.0227,-2.957,
TQA_7_NAM_S0045_262,audio_data/private_test/TQA_7_NAM_S0045_262.wav,kə1w təː naː2w tʃɔ təɪɜ bəː2 tʃeaː zəɜt̪ vuj xi kɔɜ xaɜt̪ ɗeɜn,model1_wav2vec2_vi,-0.0353,-2.9854,
TQA_7_NAM_S0045_266,audio_data/private_test/TQA_7_NAM_S0045_266.wav,nəː4 ɗəɪ2 hwaː tʃaɜŋ,model1_wav2vec2_vi,-0.0166,-2.995,
TQA_7_NAM_S0045_35,audio_data/private_test/TQA_7_NAM_S0045_35.wav,siɛ ɛɜn,model1_wav2vec2_vi,-0.0978,-2.93,
DNL_Nu_6_S0007_72,audio_data/private_test/DNL_Nu_6_S0007_72.wav,baː6n vaː2 t̪oɜ təɪɜ kaːɜ vaː2 tʃim ku2ŋ ɗi tʃəːj nyə5 ɗɔɜ,model1_wav2vec2_vi,-0.028,-2.9925,
TQA_7_NAM_S0045_101,audio_data/private_test/TQA_7_NAM_S0045_101.wav,t̪y2 tʃen ne2n tʃəː2j seɲ ta4m zoɜŋ ɲy kɔɜ haː2ŋ tʃam tʃiɛɜc,model1_wav2vec2_vi,-0.0271,-2.9725,
TQA_7_NAM_S0045_181,audio_data/private_test/TQA_7_NAM_S0045_181.wav,saːɜŋ hom saw təɪɜ səːn kaː ɗaː5 tʃeɜt̪,model1_wav2vec2_vi,-0.0322,-2.9708,
TQA_7_NAM_S0045_32,audio_data/private_test/TQA_7_NAM_S0045_32.wav,aː2 hi2ɲ e4ɲ soɜ myə2j laː2 kɔn tʃim mi2ɲ bi6p zaːɜc,model1_wav2vec2_vi,-0.059,-2.9633,
TQA_7_NAM_S0045_231,audio_data/private_test/TQA_7_NAM_S0045_231.wav,tɛw kaːɜc kə6w kaːɜc lwaː2j tʃi maːŋ ɗeɜn ləː6j iɜc zi2 tʃɔ kɔn ŋyə2j,model1_wav2vec2_vi,-0.0157,-2.9877,
TQA_7_NAM_S0045_154,audio_data/private_test/TQA_7_NAM_S0045_154.wav,neɜw təɪɜ ŋwi hiɛ4m kɔɜ kɔɜ te4 baj ɗi tʃoɜn tə6t̪ ɲeɲ,model1_wav2vec2_vi,-0.0304,-2.9853,
TQA_7_NAM_S0045_116,audio_data/private_test/TQA_7_NAM_S0045_116.wav,zyə6 tɛw baː2j ɗɔ6k ha5j t̪aː4 laː6j hi2ɲ e4ɲ kuə4 mo6t̪ lwaː2j tʃim maː2 kaːɜc baː6n tiɜc ɲɛ5,model1_wav2vec2_vi,-0.0313,-2.9918,
TQA_7_NAM_S0045_178,audio_data/private_test/TQA_7_NAM_S0045_178.wav,ɗem əɪɜ son kaː lyə2 ɗəː2j,model1_wav2vec2_vi,-0.027,-2.9775,
TQA_7_NAM_S0045_192,audio_data/private_test/TQA_7_NAM_S0045_192.wav,nɔɜ sɔ2 ɲy5ŋ keɜɲ tʃaɜŋ t̪yəj t̪aɜn ɗɔ6t̪ naɜŋ ma6t̪ tʃəː2j vaː2 suŋ syəɜŋ həːn t̪aː4 xi ŋɛ səːn kaː ɣaːɜt̪,model1_wav2vec2_vi,-0.0232,-2.9993,
TQA_7_NAM_S0045_164,audio_data/private_test/TQA_7_NAM_S0045_164.wav,kuɜc əːj koɜk siɲ sa5n laː2m saːw,model1_wav2vec2_vi,-0.0337,-2.969,
TQA_7_NAM_S0045_171,audio_data/private_test/TQA_7_NAM_S0045_171.wav,bo5ŋ kɔɜ haːj kə6w bɛɜ ɗi vaː2w byə2n kaɜt̪ kaː4 ɗaːɜm kɔ4 za6j lə5n boŋ kuɜc,model1_wav2vec2_vi,-0.0229,-2.9691,
TQA_7_NAM_S0045_10,audio_data/private_test/TQA_7_NAM_S0045_10.wav,bɛɜ əːj heɲ tʃaː4 ləː2j ho6 t̪əːɜ,model1_wav2vec2_vi,-0.1064,-2.95,
DNL_Nu_6_S0007_101,audio_data/private_test/DNL_Nu_6_S0007_101.wav,tʃaw kuə4 fim tʃa6j baːɜw taɜŋ haːj tyə,model1_wav2vec2_vi,-0.0426,-2.9721,
DNL_Nu_6_S0007_59,audio_data/private_test/DNL_Nu_6_S0007_59.wav,kaː2j,model1_wav2vec2_vi,-0.0862,-2.9757,
TQA_7_NAM_S0045_227,audio_data/private_test/TQA_7_NAM_S0045_227.wav,xaː4w əːj kə6w tʃaː4 ləː2j ko6 t̪yɜ,model1_wav2vec2_vi,-0.067,-2.951,
DNL_Nu_6_S0007_37,audio_data/private_test/DNL_Nu_6_S0007_37.wav,oj maː6n kaːɜ əːj,model1_wav2vec2_vi,-0.0424,-2.995,
TQA_7_NAM_S0045_105,audio_data/private_test/TQA_7_NAM_S0045_105.wav,taː4w əːj kə6w ɗɔ6k ɗwaː6n baː ɗi,model1_wav2vec2_vi,-0.0311,-2.974,
TQA_7_NAM_S0045_152,audio_data/private_test/TQA_7_NAM_S0045_152.wav,neɜw nɔɜ na2m hɔ4ŋ suəɜŋ ti2 ɗyɜŋ vəɪ6 sɛ5 zəɜt̪ xɔɜ xan,model1_wav2vec2_vi,-0.0225,-3.0013,
TQA_7_NAM_S0045_2,audio_data/private_test/TQA_7_NAM_S0045_2.wav,t̪əːɜ ɗoɜ kaːɜc kə6w tʃyəɜc hi2ɲ e4ɲ soɜ mo6t̪ laː2 tʃim zi2 vəɪ6,model1_wav2vec2_vi,-0.0306,-2.9779,
DNL_Nu_6_S0007_73,audio_data/private_test/DNL_Nu_6_S0007_73.wav,viɛ6t̪ naːm əːj baː6n kɔɜ muəɜn ŋɛ mu4 kə1w tʃwiɛ6n xoŋ,model1_wav2vec2_vi,-0.0169,-2.9824,
DNL_Nu_6_S0007_5,audio_data/private_test/DNL_Nu_6_S0007_5.wav,ta6t̪ na6ŋ bɛɜ kɔn,model1_wav2vec2_vi,-0.0417,-2.9764,
TQA_7_NAM_S0045_19,audio_data/private_test/TQA_7_NAM_S0045_19.wav,bəɪ zəː2 t̪əːɜ məː2j baː6n həːn tʃaː4 ləː2j byɜc tʃeɲ soɜ boɜn,model1_wav2vec2_vi,-0.0415,-2.9445,
TQA_7_NAM_S0045_134,audio_data/private_test/TQA_7_NAM_S0045_134.wav,t̪e2m bo6 fə6n kə1w tʃaː4 ləː2j tʃɔ kə1w hɔ4j əː4 ɗə1w,model1_wav2vec2_vi,-0.0247,-2.9624,
DNL_Nu_6_S0007_86,audio_data/private_test/DNL_Nu_6_S0007_86.wav,ŋa2j maːj kɔɜ kuə6c kuə6c kuə4 le5 tiɛ4w ɲi,model1_wav2vec2_vi,-0.053,-2.9547,
TQA_7_NAM_S0045_72,audio_data/private_test/TQA_7_NAM_S0045_72.wav,kaː4m əːn baː6n ɗaː5 ve2 ɗəɪ tʃəːj ku2ŋ tʃuɜŋ t̪oj,model1_wav2vec2_vi,-0.0193,-2.9725,
DNL_Nu_6_S0007_315,audio_data/private_test/DNL_Nu_6_S0007_315.wav,mo6j laː2n vy2n ku5ŋ ɗy6c vəː5 ŋaːɜc tyəŋ,model1_wav2vec2_vi,-0.0756,-2.9915,
TQA_7_NAM_S0045_49,audio_data/private_test/TQA_7_NAM_S0045_49.wav,xi ləːɜn tem mo6t̪ t̪uə4j,model1_wav2vec2_vi,-0.0386,-2.9715,
DNL_Nu_6_S0007_67,audio_data/private_test/DNL_Nu_6_S0007_67.wav,aː2 təː2 te2ɲ kaː4m əːn zyə2 suəɜj kə6w aː,model1_wav2vec2_vi,-0.0669,-2.965,
TQA_7_NAM_S0045_94,audio_data/private_test/TQA_7_NAM_S0045_94.wav,bə2w tʃəː2j tʃɔŋ seɲ saː bɔɜŋ suəɜŋ ɗaɜj ho4,model1_wav2vec2_vi,-0.028,-2.9843,
DNL_Nu_6_S0007_12,audio_data/private_test/DNL_Nu_6_S0007_12.wav,ɗe4 t̪əːɜj ɗe4 t̪əːɜj ɗɔ6k laː6j baː6n ɲɛ ɲɛɜ,model1_wav2vec2_vi,-0.0242,-2.9663,
TQA_7_NAM_S0045_163,audio_data/private_test/TQA_7_NAM_S0045_163.wav,mo6t̪ tʃuɜ sən kaː saː4 suəɜŋ hwaːɜt̪ tʃy2ŋ,model1_wav2vec2_vi,-0.0438,-2.9892,
TQA_7_NAM_S0045_211,audio_data/private_test/TQA_7_NAM_S0045_211.wav,kaː4 tʃim vaː2 hwaː ku2ŋ t̪o ɗiɛ4m tʃɔ kuə6c soɜŋ tʃəː4 nen t̪yəj ɗɛ6p həːn,model1_wav2vec2_vi,-0.0105,-2.966,
TQA_7_NAM_S0045_6,audio_data/private_test/TQA_7_NAM_S0045_6.wav,kə6w əːj taː4w əːj kə6w kɔɜ te4 tʃaː4 ləː2j ha6 t̪əːɜj xoŋ,model1_wav2vec2_vi,-0.054,-2.9396,
TQA_7_NAM_S0045_177,audio_data/private_test/TQA_7_NAM_S0045_177.wav,t̪əːɜj zo2j tʃa4ŋ aːj tʃɔ kɔn xim xoɜn xo4 mo6t̪ zɔ6t̪ nyəɜc,model1_wav2vec2_vi,-0.0253,-2.969,
DNL_Nu_6_S0007_29,audio_data/private_test/DNL_Nu_6_S0007_29.wav,ɗe4n t̪əːɜj ɗo6k baː6n ɲɛ naː2w,model1_wav2vec2_vi,-0.0348,-2.9933,
TQA_7_NAM_S0045_226,audio_data/private_test/TQA_7_NAM_S0045_226.wav,tʃim zi2 zoɜw mə6t̪ mɛ2w an ɗɛn tʃwiɛn baɜc tʃuə6t̪ vəɪ6 ɗaːɜp kə6w,model1_wav2vec2_vi,-0.0718,-2.9972,
TQA_7_NAM_S0045_159,audio_data/private_test/TQA_7_NAM_S0045_159.wav,se haɜt uɜ ðe7 mi2ɲ laː6j ɗɔ6k baː2j ɗɔ6k tʃim səːn kaː vaː2w boŋ kuɜc tʃa4ŋ ɲɛɜ,model1_wav2vec2_vi,-0.0303,-2.9981,
DNL_Nu_6_S0007_48,audio_data/private_test/DNL_Nu_6_S0007_48.wav,t̪əːɜj ɗɔ6k laː6j lə2n nyə5 tʃuɜŋ mi2ɲ ku5ŋ ŋɛ ɲheɜt̪,model1_wav2vec2_vi,-0.0386,-2.9803,
TQA_7_NAM_S0045_175,audio_data/private_test/TQA_7_NAM_S0045_175.wav,koɜk t̪waː4 hyəŋ təm ŋaː2w ŋaː6t̪ aːn u4j tʃi səːn kaː,model1_wav2vec2_vi,-0.0528,-2.9479,
TQA_7_NAM_S0045_138,audio_data/private_test/TQA_7_NAM_S0045_138.wav,e4ɲ aːɜ bo6 fə6n in ɗə6m laː2 bo6 fə6n tʃaː4 ləː2j tʃɔ kə1w hɔ4j əː4 ɗə1w,model1_wav2vec2_vi,-0.0213,-3.0032,
TQA_7_NAM_S0045_169,audio_data/private_test/TQA_7_NAM_S0045_169.wav,boŋ kuɜc muəɜn kiɜw tʃim ɲyŋ tʃa4ŋ laː2m ɗyə6c zi2,model1_wav2vec2_vi,-0.0247,-2.9944,
TQA_7_NAM_S0045_89,audio_data/private_test/TQA_7_NAM_S0045_89.wav,saw ɗəɪ t̪əːɜ vaː2 kaːɜc kə6w sɛ5 ku2ŋ ɗɔ6k baː2j tʃi vəːɜj ɗy2ŋ t̪əɪ ŋwiɛn,model1_wav2vec2_vi,-0.0294,-2.9744,
DNL_Nu_6_S0007_82,audio_data/private_test/DNL_Nu_6_S0007_82.wav,baː2w kɔn zəɜt̪ buə2n,model1_wav2vec2_vi,-0.042,-2.969,
TQA_7_NAM_S0045_55,audio_data/private_test/TQA_7_NAM_S0045_55.wav,sɛ tʃim ɛɜn ve2 ɗe4 məː4 ho6j swən,model1_wav2vec2_vi,-0.021,-2.9816,
TQA_7_NAM_S0045_225,audio_data/private_test/TQA_7_NAM_S0045_225.wav,ɗɔɜ laː2 tʃim bo2 kə1w,model1_wav2vec2_vi,-0.0315,-2.9817,
TQA_7_NAM_S0045_132,audio_data/private_test/TQA_7_NAM_S0045_132.wav,tɛw t̪əːɜ bo6 fə6n im ɗa6m tʃɔŋ ɲy5ŋ kə1w tʃen tʃaː4 ləː2j tʃɔ kə1w hɔ4j əː4 ɗə1w,model1_wav2vec2_vi,-0.0252,-2.9695,
DNL_Nu_6_S0007_102,audio_data/private_test/DNL_Nu_6_S0007_102.wav,taːɜj ɗo6 kuə4 baː2 teɜ naː2w,model1_wav2vec2_vi,-0.0338,-2.9863,
DNL_Nu_6_S0007_100,audio_data/private_test/DNL_Nu_6_S0007_100.wav,ɗəː6c təɪ2 zəː2 zaː tʃəːj baɜw kɔn zaː ŋwaː2j sən tʃəːj vəːɜj kaːɜc baː6n,model1_wav2vec2_vi,-0.041,-2.9822,
TQA_7_NAM_S0045_253,audio_data/private_test/TQA_7_NAM_S0045_253.wav,ɗə6w vaː2w tʃo5 ku5,model1_wav2vec2_vi,-0.0147,-2.9773,
DNL_Nu_6_S0007_2,audio_data/private_test/DNL_Nu_6_S0007_2.wav,teɜ mi2ɲ təɪɜ zəː2 tʃuɜŋ mi2ɲ ɗɔ6k baː2j zi2 ɲɛ4,model1_wav2vec2_vi,-0.0415,-2.9913,
TQA_7_NAM_S0045_9,audio_data/private_test/TQA_7_NAM_S0045_9.wav,ɗɔɜ laː2 kwaː4 kaːɜc kə6w əːj hi2ɲ e4ɲ soɜ ba4j laː2 tʃim zi2 vəɪ6,model1_wav2vec2_vi,-0.014,-2.9928,
TQA_7_NAM_S0045_241,audio_data/private_test/TQA_7_NAM_S0045_241.wav,bəː2 tʃɛ kweɲ to4 suəɜt̪ ŋa2j ɗɔɜn xaɜc,model1_wav2vec2_vi,-0.0366,-2.9982,
TQA_7_NAM_S0045_184,audio_data/private_test/TQA_7_NAM_S0045_184.wav,kaːɜc kə6w ɗaː5 ɗɛ4 ma6t̪ nɔɜ tʃeɜt̪ vi2 ɗɔ2j xaːɜc,model1_wav2vec2_vi,-0.0229,-2.9783,
DNL_Nu_6_S0007_85,audio_data/private_test/DNL_Nu_6_S0007_85.wav,həɪ2 veɜ ma6t̪ kuə4 baːn haj veɜ ma6t̪ kuə4 baːɜw təɪ2 ŋu4 ɲəː2 ɲəː2 baː2w kɔn laː2,model1_wav2vec2_vi,-0.0459,-2.9642,
TQA_7_NAM_S0045_139,audio_data/private_test/TQA_7_NAM_S0045_139.wav,haː ɗaː6j baː2ŋ tʃaːw lyə6n tʃen ne2n tʃəː2j seɲ taɜm,model1_wav2vec2_vi,-0.0351,-2.9778,
TQA_7_NAM_S0045_213,audio_data/private_test/TQA_7_NAM_S0045_213.wav,xwe əːj kə6w muəɜn nɔɜj zi2,model1_wav2vec2_vi,-0.021,-2.9902,
DNL_Nu_6_S0007_20,audio_data/private_test/DNL_Nu_6_S0007_20.wav,vəɪ6 tɛw baː6n laːn ti2 ɗɛ6p ma6t̪ tʃəː2 t̪yə4n haː6t̪ naɜŋ an u4j həːi taː4n haː2n naɜŋ kuɜŋ ɗəɜt̪ tʃəːj,model1_wav2vec2_vi,-0.0538,-2.9776,
TQA_7_NAM_S0045_252,audio_data/private_test/TQA_7_NAM_S0045_252.wav,tʃuɜ vu4 baj len,model1_wav2vec2_vi,-0.0463,-2.9908,
TQA_7_NAM_S0045_4,audio_data/private_test/TQA_7_NAM_S0045_4.wav,aː ɗɔɜ laː2 tʃin keɜɲ ko6t̪ ɗɔɜ xwe,model1_wav2vec2_vi,-0.0985,-2.9679,
TQA_7_NAM_S0045_246,audio_data/private_test/TQA_7_NAM_S0045_246.wav,ɗeɜn tʃəːj im laː6n,model1_wav2vec2_vi,-0.0288,-2.9849,
TQA_7_NAM_S0045_25,audio_data/private_test/TQA_7_NAM_S0045_25.wav,vəɪ6 ten əːj ɲyŋ kə6w kɔɜ biɛɜt̪ hi2ɲ e4ɲ soɜ ba4j laː2 kɔn tʃi ti2 xoŋ,model1_wav2vec2_vi,-0.0636,-2.9771,
TQA_7_NAM_S0045_128,audio_data/private_test/TQA_7_NAM_S0045_128.wav,aː2 xo4 i zo paːw əː4 t̪əɪ ŋwiɛn,model1_wav2vec2_vi,-0.0548,-2.944,
TQA_7_NAM_S0045_80,audio_data/private_test/TQA_7_NAM_S0045_80.wav,kə6w ma2w seɲ əː4 tʃen ɗe,model1_wav2vec2_vi,-0.0399,-3.0005,
DNL_Nu_6_S0007_7,audio_data/private_test/DNL_Nu_6_S0007_7.wav,haː6t̪ naɜŋ ɣa6p buŋ xo2ŋ bi6 t̪əɪ5 ke4ɲ ɗaːŋ zu6t̪ mu2j xɔɜk,model1_wav2vec2_vi,-0.0298,-2.9689,
TQA_7_NAM_S0045_30,audio_data/private_test/TQA_7_NAM_S0045_30.wav,aː2 hi2ɲ e4ɲ soɜ tʃiɜn laː2 kɔn tʃim vaː2ŋ eɲ bəɪ zəː2 ɗeɜn hən ɗəɪɜ,model1_wav2vec2_vi,-0.0405,-2.9682,
TQA_7_NAM_S0045_208,audio_data/private_test/TQA_7_NAM_S0045_208.wav,kə6w muəɜn kə6w muəɜn nɔɜj zi2 vəːɜj kaːɜc baː6n əɪɜ,model1_wav2vec2_vi,-0.024,-2.9885,
TQA_7_NAM_S0045_60,audio_data/private_test/TQA_7_NAM_S0045_60.wav,kə6w tʃaː4 ləː2j ɗi,model1_wav2vec2_vi,-0.0144,-2.9844,
TQA_7_NAM_S0045_22,audio_data/private_test/TQA_7_NAM_S0045_22.wav,məːɜt̪ xe2ɲ tyɜ nam laː2 kɔn bɔɜj kaːɜ,model1_wav2vec2_vi,-0.051,-2.9854,
TQA_7_NAM_S0045_29,audio_data/private_test/TQA_7_NAM_S0045_29.wav,ɔ6k xwe əːj kə6w tʃaː4 ləː2j zuɜp t̪əːɜ hi2ɲ e4ɲ soɜ tʃiɜn ɗi,model1_wav2vec2_vi,-0.0548,-2.9816,
TQA_7_NAM_S0045_236,audio_data/private_test/TQA_7_NAM_S0045_236.wav,kuŋ kəɜp ŋuə2n ty6c fə4m tʃɔ kɔn ŋyə2j,model1_wav2vec2_vi,-0.0239,-2.957,
TQA_7_NAM_S0045_97,audio_data/private_test/TQA_7_NAM_S0045_97.wav,nəːj ɗəɪ kəɜt̪ len ɲy5ŋ t̪iɛ4n tʃim ziɛ2w (en)ɹɪk(vi),model1_wav2vec2_vi,-0.0519,-2.9815,
DNL_Nu_6_S0007_33,audio_data/private_test/DNL_Nu_6_S0007_33.wav,sim kɔɜ biɛɜt̪ bəːj,model1_wav2vec2_vi,-0.0597,-2.9809,
TQA_7_NAM_S0045_224,audio_data/private_test/TQA_7_NAM_S0045_224.wav,xwɛ əːn kə6w tʃaː4 ləː2j ɗi,model1_wav2vec2_vi,-0.0441,-2.9767,
TQA_7_NAM_S0045_111,audio_data/private_test/TQA_7_NAM_S0045_111.wav,ɲy5ŋ ɗə2w ŋy5 kaː4m vɛ4 ɗɛ6p kuə4 ma6t̪ ho2 (en)ɪɹɒpəl(vi) laː2 tʃaː mi2ɲ zuŋ ɗo6ŋ,model1_wav2vec2_vi,-0.0427,-2.9585,
TQA_7_NAM_S0045_78,audio_data/private_test/TQA_7_NAM_S0045_78.wav,taː4w əːj kə6w tʃaː4 ləː2j zuɜp t̪oj ɲɛɜ,model1_wav2vec2_vi,-0.0298,-2.9766,
